"Report_Name"	"Title Master Report"
"Report_ID"	"TR"
"Release"	"5"
"Institution_Name"	"Stanford University"
"Institution_ID"	"rsc:2472"
"Metric_Types"	"Searches_Automated; Searches_Federated; Searches_Regular; Total_Item_Investigations; Total_Item_Requests; Unique_Item_Investigations; Unique_Title_Investigations; Limit_Exceeded; No_License"
"Report_Filters"	""
"Report_Attributes"	"Attributes_To_Show=YOP|Data_Type|Access_Type|Access_Method"
"Exceptions"	""
"Reporting_Period"	"Begin_Date=2018-01-01; End_Date=2018-06-30"
"Created"	"2018-08-22"
"Created_By"	"MPS"

"Title"	"Publisher"	"Publisher_ID"	"Platform"	"DOI"	"Proprietary_ID"	"ISBN"	"Print_ISSN"	"Online_ISSN"	"URI"	"Data_Type"	"Section_Type"	"YOP"	"Access_Type"	"Access_Method"	"Metric_Type"	"Reporting_Period_Total"	"Jan-2018"	"Feb-2018"	"Mar-2018"	"Apr-2018"	"May-2018"	"Jun-2018"
"Inorganic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1553/2014"	""	""	""	"2052-1553"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"12"	"0"	"0"	"0"	"0"	"0"	"12"
"Quarterly Journal of the Chemical Society of London"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"1743-6893"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Quarterly Journal of the Chemical Society of London"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"1743-6893"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Quarterly Journal of the Chemical Society of London"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"1743-6893"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Quarterly Journal of the Chemical Society of London"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"1743-6893"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Quarterly Journal of the Chemical Society of London"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"1743-6893"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Quarterly Journal of the Chemical Society of London"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"1743-6893"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Materials Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1537/2016"	""	""	""	"2052-1537"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"29"	"0"	"0"	"0"	"0"	"0"	"29"
"Materials Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1537/2016"	""	""	""	"2052-1537"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"19"	"0"	"0"	"0"	"0"	"0"	"19"
"Materials Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1537/2016"	""	""	""	"2052-1537"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"20"	"0"	"0"	"0"	"0"	"0"	"20"
"Materials Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1537/2016"	""	""	""	"2052-1537"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"11"	"0"	"0"	"0"	"0"	"0"	"11"
"Materials Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1537/2016"	""	""	""	"2052-1537"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"19"	"0"	"0"	"0"	"0"	"0"	"19"
"Materials Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-1537/2016"	""	""	""	"2052-1537"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"10"	"0"	"0"	"0"	"0"	"0"	"10"
"Organic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-4129/2014"	""	""	""	"2052-4129"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"109"	"0"	"0"	"0"	"0"	"0"	"109"
"Organic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-4129/2014"	""	""	""	"2052-4129"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"40"	"0"	"0"	"0"	"0"	"0"	"40"
"Organic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-4129/2014"	""	""	""	"2052-4129"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"77"	"0"	"0"	"0"	"0"	"0"	"77"
"Organic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-4129/2014"	""	""	""	"2052-4129"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"36"	"0"	"0"	"0"	"0"	"0"	"36"
"Organic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-4129/2014"	""	""	""	"2052-4129"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"64"	"0"	"0"	"0"	"0"	"0"	"64"
"Organic Chemistry Frontiers"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2052-4129/2014"	""	""	""	"2052-4129"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"30"	"0"	"0"	"0"	"0"	"0"	"30"
"RSC Advances"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2046-2069/2011"	""	""	""	"2046-2069"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"812"	"0"	"0"	"0"	"0"	"0"	"812"
"RSC Advances"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2046-2069/2011"	""	""	""	"2046-2069"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"559"	"0"	"0"	"0"	"0"	"0"	"559"
"RSC Advances"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2046-2069/2011"	""	""	""	"2046-2069"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"668"	"0"	"0"	"0"	"0"	"0"	"668"
"RSC Advances"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2046-2069/2011"	""	""	""	"2046-2069"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"435"	"0"	"0"	"0"	"0"	"0"	"435"
"RSC Advances"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2046-2069/2011"	""	""	""	"2046-2069"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"587"	"0"	"0"	"0"	"0"	"0"	"587"
"RSC Advances"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2046-2069/2011"	""	""	""	"2046-2069"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"387"	"0"	"0"	"0"	"0"	"0"	"387"
"Reaction Chemistry & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9883/2016"	""	""	""	"2058-9883"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"33"	"0"	"0"	"0"	"0"	"0"	"33"
"Reaction Chemistry & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9883/2016"	""	""	""	"2058-9883"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"15"	"0"	"0"	"0"	"0"	"0"	"15"
"Reaction Chemistry & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9883/2016"	""	""	""	"2058-9883"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"29"	"0"	"0"	"0"	"0"	"0"	"29"
"Reaction Chemistry & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9883/2016"	""	""	""	"2058-9883"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"13"	"0"	"0"	"0"	"0"	"0"	"13"
"Reaction Chemistry & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9883/2016"	""	""	""	"2058-9883"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"24"	"0"	"0"	"0"	"0"	"0"	"24"
"Reaction Chemistry & Engineering"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2058-9883/2016"	""	""	""	"2058-9883"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"10"	"0"	"0"	"0"	"0"	"0"	"10"
"Chemistry Education Research and Practice"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-1108/2000"	""	""	"1109-4028"	"1756-1108"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Chemistry Education Research and Practice"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-1108/2000"	""	""	"1109-4028"	"1756-1108"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Chemistry Education Research and Practice"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-1108/2000"	""	""	"1109-4028"	"1756-1108"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Chemistry Education Research and Practice"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-1108/2000"	""	""	"1109-4028"	"1756-1108"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Chemistry Education Research and Practice"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-1108/2000"	""	""	"1109-4028"	"1756-1108"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Chemistry Education Research and Practice"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1756-1108/2000"	""	""	"1109-4028"	"1756-1108"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"1"	"0"	"0"	"0"	"0"	"0"	"1"
"Chemical Science"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2041-6539/2010"	""	""	"2041-6520"	"2041-6539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"933"	"0"	"0"	"0"	"0"	"0"	"933"
"Chemical Science"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2041-6539/2010"	""	""	"2041-6520"	"2041-6539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"527"	"0"	"0"	"0"	"0"	"0"	"527"
"Chemical Science"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2041-6539/2010"	""	""	"2041-6520"	"2041-6539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"706"	"0"	"0"	"0"	"0"	"0"	"706"
"Chemical Science"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2041-6539/2010"	""	""	"2041-6520"	"2041-6539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"386"	"0"	"0"	"0"	"0"	"0"	"386"
"Chemical Science"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2041-6539/2010"	""	""	"2041-6520"	"2041-6539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"576"	"0"	"0"	"0"	"0"	"0"	"576"
"Chemical Science"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2041-6539/2010"	""	""	"2041-6520"	"2041-6539"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"316"	"0"	"0"	"0"	"0"	"0"	"316"
"Sustainable Energy & Fuels"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2398-4902/2017"	""	""	""	"2398-4902"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"78"	"0"	"0"	"0"	"0"	"0"	"78"
"Sustainable Energy & Fuels"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2398-4902/2017"	""	""	""	"2398-4902"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"46"	"0"	"0"	"0"	"0"	"0"	"46"
"Sustainable Energy & Fuels"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2398-4902/2017"	""	""	""	"2398-4902"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"66"	"0"	"0"	"0"	"0"	"0"	"66"
"Sustainable Energy & Fuels"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2398-4902/2017"	""	""	""	"2398-4902"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"36"	"0"	"0"	"0"	"0"	"0"	"36"
"Sustainable Energy & Fuels"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2398-4902/2017"	""	""	""	"2398-4902"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"51"	"0"	"0"	"0"	"0"	"0"	"51"
"Sustainable Energy & Fuels"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2398-4902/2017"	""	""	""	"2398-4902"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"30"	"0"	"0"	"0"	"0"	"0"	"30"
"Soft Matter"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1744-6848/2005"	""	""	"1744-683X"	"1744-6848"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"503"	"0"	"0"	"0"	"0"	"0"	"503"
"Soft Matter"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1744-6848/2005"	""	""	"1744-683X"	"1744-6848"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"337"	"0"	"0"	"0"	"0"	"0"	"337"
"Soft Matter"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1744-6848/2005"	""	""	"1744-683X"	"1744-6848"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"397"	"0"	"0"	"0"	"0"	"0"	"397"
"Soft Matter"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1744-6848/2005"	""	""	"1744-683X"	"1744-6848"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"253"	"0"	"0"	"0"	"0"	"0"	"253"
"Soft Matter"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1744-6848/2005"	""	""	"1744-683X"	"1744-6848"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"344"	"0"	"0"	"0"	"0"	"0"	"344"
"Soft Matter"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/1744-6848/2005"	""	""	"1744-683X"	"1744-6848"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"226"	"0"	"0"	"0"	"0"	"0"	"226"
"Journal of Materials Chemistry A"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7496/2013"	""	""	"2050-7488"	"2050-7496"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"985"	"0"	"0"	"0"	"0"	"0"	"985"
"Journal of Materials Chemistry A"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7496/2013"	""	""	"2050-7488"	"2050-7496"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"632"	"0"	"0"	"0"	"0"	"0"	"632"
"Journal of Materials Chemistry A"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7496/2013"	""	""	"2050-7488"	"2050-7496"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"806"	"0"	"0"	"0"	"0"	"0"	"806"
"Journal of Materials Chemistry A"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7496/2013"	""	""	"2050-7488"	"2050-7496"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"486"	"0"	"0"	"0"	"0"	"0"	"486"
"Journal of Materials Chemistry A"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7496/2013"	""	""	"2050-7488"	"2050-7496"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"670"	"0"	"0"	"0"	"0"	"0"	"670"
"Journal of Materials Chemistry A"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7496/2013"	""	""	"2050-7488"	"2050-7496"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"428"	"0"	"0"	"0"	"0"	"0"	"428"
"Journal of Materials Chemistry B"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7518/2013"	""	""	"2050-750X"	"2050-7518"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"183"	"0"	"0"	"0"	"0"	"0"	"183"
"Journal of Materials Chemistry B"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7518/2013"	""	""	"2050-750X"	"2050-7518"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"115"	"0"	"0"	"0"	"0"	"0"	"115"
"Journal of Materials Chemistry B"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7518/2013"	""	""	"2050-750X"	"2050-7518"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"148"	"0"	"0"	"0"	"0"	"0"	"148"
"Journal of Materials Chemistry B"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7518/2013"	""	""	"2050-750X"	"2050-7518"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"86"	"0"	"0"	"0"	"0"	"0"	"86"
"Journal of Materials Chemistry B"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7518/2013"	""	""	"2050-750X"	"2050-7518"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"128"	"0"	"0"	"0"	"0"	"0"	"128"
"Journal of Materials Chemistry B"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7518/2013"	""	""	"2050-750X"	"2050-7518"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"73"	"0"	"0"	"0"	"0"	"0"	"73"
"Journal of Materials Chemistry C"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7534/2013"	""	""	"2050-7526"	"2050-7534"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"306"	"0"	"0"	"0"	"0"	"0"	"306"
"Journal of Materials Chemistry C"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7534/2013"	""	""	"2050-7526"	"2050-7534"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"199"	"0"	"0"	"0"	"0"	"0"	"199"
"Journal of Materials Chemistry C"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7534/2013"	""	""	"2050-7526"	"2050-7534"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"251"	"0"	"0"	"0"	"0"	"0"	"251"
"Journal of Materials Chemistry C"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7534/2013"	""	""	"2050-7526"	"2050-7534"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"155"	"0"	"0"	"0"	"0"	"0"	"155"
"Journal of Materials Chemistry C"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7534/2013"	""	""	"2050-7526"	"2050-7534"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"224"	"0"	"0"	"0"	"0"	"0"	"224"
"Journal of Materials Chemistry C"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2050-7534/2013"	""	""	"2050-7526"	"2050-7534"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"145"	"0"	"0"	"0"	"0"	"0"	"145"
"Transactions of the Faraday Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0014-7672"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"43"	"0"	"0"	"0"	"0"	"0"	"43"
"Transactions of the Faraday Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0014-7672"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"43"	"0"	"0"	"0"	"0"	"0"	"43"
"Transactions of the Faraday Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0014-7672"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"37"	"0"	"0"	"0"	"0"	"0"	"37"
"Transactions of the Faraday Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0014-7672"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"37"	"0"	"0"	"0"	"0"	"0"	"37"
"Transactions of the Faraday Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0014-7672"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"37"	"0"	"0"	"0"	"0"	"0"	"37"
"Transactions of the Faraday Society"	"Royal Society of Chemistry"	""	"rsc.org"	""	""	""	""	"0014-7672"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"37"	"0"	"0"	"0"	"0"	"0"	"37"
"Toxicology Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2045-4538/2012"	""	""	"2045-452X"	"2045-4538"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Investigations"	"13"	"0"	"0"	"0"	"0"	"0"	"13"
"Toxicology Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2045-4538/2012"	""	""	"2045-452X"	"2045-4538"	""	"Journal"	""	""	"Controlled"	"Regular"	"Total_Item_Requests"	"8"	"0"	"0"	"0"	"0"	"0"	"8"
"Toxicology Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2045-4538/2012"	""	""	"2045-452X"	"2045-4538"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Investigations"	"13"	"0"	"0"	"0"	"0"	"0"	"13"
"Toxicology Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2045-4538/2012"	""	""	"2045-452X"	"2045-4538"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Item_Requests"	"8"	"0"	"0"	"0"	"0"	"0"	"8"
"Toxicology Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2045-4538/2012"	""	""	"2045-452X"	"2045-4538"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Investigations"	"12"	"0"	"0"	"0"	"0"	"0"	"12"
"Toxicology Research"	"Royal Society of Chemistry"	""	"rsc.org"	"10.1039/2045-4538/2012"	""	""	"2045-452X"	"2045-4538"	""	"Journal"	""	""	"Controlled"	"Regular"	"Unique_Title_Requests"	"7"	"0"	"0"	"0"	"0"	"0"	"7"
